gameid,time,roundNum,sender,contents
0189-3,1455315619701,1,speaker,"the smaller purple one"
0189-3,1455315631752,2,speaker,"big white phone"
0189-3,1455315637912,3,speaker,"black bear"
0189-3,1455315646041,4,speaker,"smaller blue"
0189-3,1455315654063,5,speaker,"the bird"
0189-3,1455315659710,6,speaker,"big red"
0189-3,1455315667139,7,speaker,"gummy bears"
0189-3,1455315673611,8,speaker,"red"
0189-3,1455315680619,9,speaker,"dog"
0189-3,1455315685576,10,speaker,"bear"
0189-3,1455315690268,11,speaker,"small red"
0189-3,1455315696038,12,speaker,"car"
0189-3,1455315708568,13,speaker,"shirt that doesn't have buttons all the way"
0189-3,1455315716376,14,speaker,"biggest black"
0189-3,1455315724153,15,speaker,"flower"
0189-3,1455315730177,16,speaker,"brown bear"
0189-3,1455315736267,17,speaker,"biggest one"
0189-3,1455315742504,18,speaker,"small red"
0189-3,1455315748408,19,speaker,"fish"
0189-3,1455315755519,20,speaker,"white"
0189-3,1455315759986,21,speaker,"car"
0189-3,1455315766216,22,speaker,"purple"
0189-3,1455315774721,23,speaker,"the non black one"
0189-3,1455315785844,24,speaker,"smaller orange fish"
0189-3,1455315791249,25,speaker,"red"
0189-3,1455315797772,26,speaker,"biggest"
0189-3,1455315802110,27,speaker,"dog"
0189-3,1455315808040,28,speaker,"shirt"
0189-3,1455315814555,29,speaker,"m&ms"
0189-3,1455315823317,30,speaker,"rose"
0189-3,1455315829758,31,speaker,"SUV"
0189-3,1455315837832,32,speaker,"jelly beans"
0189-3,1455315842722,33,speaker,"m&ms"
0189-3,1455315847579,34,speaker,"pink"
0189-3,1455315854830,35,speaker,"smallest purple"
0189-3,1455315859768,36,speaker,"red"
0189-3,1455315871225,37,speaker,"the stand"
0189-3,1455315877449,38,speaker,"pink"
0189-3,1455315882443,39,speaker,"dog"
0189-3,1455315887547,40,speaker,"rose"
0189-3,1455315891984,41,speaker,"brown"
0189-3,1455315896988,42,speaker,"small black"
0189-3,1455315903265,43,speaker,"biggest"
0189-3,1455315908923,44,speaker,"smallest"
0189-3,1455315914167,45,speaker,"yellow"
0189-3,1455315921855,46,speaker,"pink"
0189-3,1455315926514,47,speaker,"bear"
0189-3,1455315932910,48,speaker,"parrot"
0189-3,1455315937656,49,speaker,"purple"
0189-3,1455315942926,50,speaker,"smallest"
0189-3,1455315952844,51,speaker,"spotted dog"
0189-3,1455315957537,52,speaker,"smallest"
0189-3,1455315964572,53,speaker,"picnic table"
0189-3,1455315968760,54,speaker,"table"
0189-3,1455315973577,55,speaker,"table"
0189-3,1455315978463,56,speaker,"biggest"
0189-3,1455315984190,57,speaker,"flower"
0189-3,1455315988959,58,speaker,"biggest"
0189-3,1455315996416,59,speaker,"red"
0189-3,1455316003743,60,speaker,"green"
0189-3,1455316010005,61,speaker,"shirt"
0189-3,1455316014670,62,speaker,"purple"
0189-3,1455316022011,63,speaker,"silver car"
0189-3,1455316034568,63,listener,"white or blue?"
0189-3,1455316040436,63,speaker,"white"
0189-3,1455316045596,64,speaker,"red"
0189-3,1455316053719,65,speaker,"shirt with pattern"
0189-3,1455316058455,66,speaker,"brown"
0189-3,1455316063324,67,speaker,"blue"
0189-3,1455316069477,68,speaker,"fish"
0189-3,1455316078711,69,speaker,"the animal one"
0189-3,1455316084677,70,speaker,"eagle"
0189-3,1455316090120,71,speaker,"bird"
0189-3,1455316095466,72,speaker,"smallest"
